run_name,Loss/train,Train/Avg_Loss,Val/AnyValid,Val/AnyValid_abinit,Val/Avg_Loss,Val/C2,Val/C2_abinit,Val/C3,Val/C3_abinit,lr,full_name,step,step/epoch
mamba_base_cond_heldout0_stream1_6M,2.1391348838806152,2.653899908065796,0.9511666893959045,0.5669999718666077,14.055685043334961,0.16599999368190765,0.30149999260902405,0.8339999914169312,0.19699999690055847,0.0,mamba_base_RAVEN_cond_heldout0_stream1_6M-20241029-010112/tensorboard_logs,1000000,999999
mamba_medium_cond_heldout0_stream16M,3.1590518951416016,3.141226291656494,0.9278333187103271,0.3610000014305115,3.2606043815612793,0.2345000058412552,0.1655000001192093,0.765500009059906,0.035999998450279236,0.0,mamba_medium_RAVEN_cond_heldout0_stream16M-20241030-020723/tensorboard_logs,1000000,999999
mamba_base_uncond_heldout0_stream0_016M,0.176812544465065,0.1910167783498764,0.843666672706604,0.559166669845581,34.39554977416992,0.8955000042915344,0.06849999725818634,0.10450000315904617,0.15399999916553497,0.0,mamba_base_RAVEN_uncond_heldout0_stream0_016M-20241029-010205/tensorboard_logs,1000000,999999
mamba_medium_cond_heldout0_stream0_16M,0.15537907183170319,0.3184281289577484,0.8933333158493042,0.6231666803359985,47.32950973510742,0.38749998807907104,0.20749999582767487,0.612500011920929,0.3264999985694885,0.0,mamba_medium_RAVEN_cond_heldout0_stream0_16M-20241030-020718/tensorboard_logs,1000000,999999
mamba_base_cond_heldout0_stream16M,3.126332998275757,3.137859344482422,0.9358333349227905,0.3959999978542328,3.228623867034912,0.2150000035762787,0.19349999725818634,0.7850000262260437,0.04699999839067459,0.0,mamba_base_RAVEN_cond_heldout0_stream16M-20241029-010204/tensorboard_logs,1000000,999999
mamba_base_cond_heldout0_stream16M,2.9843711853027344,,0.9204999804496765,0.40166667103767395,3.206536054611206,0.2775000035762787,0.19949999451637268,0.7225000262260437,0.05350000038743019,8.485168655170128e-05,mamba_base_RAVEN_cond_heldout0_stream16M-20241028-202316/tensorboard_logs,151567,149999
mamba_big_cond_heldout0_stream1_6M,1.6113369464874268,,0.949833333492279,0.6036666631698608,9.065261840820312,0.15950000286102295,0.32600000500679016,0.840499997138977,0.25,4.252875442034565e-05,mamba_big_RAVEN_cond_heldout0_stream1_6M-20241101-171559/tensorboard_logs,574754,572499
mamba_big_uncond_heldout0,0.2541821300983429,0.22576740384101868,0.8889999985694885,0.5372721552848816,26.397144317626953,0.4884999990463257,0.17138671875,0.5115000009536743,0.1748046875,0.0,mamba_big_RAVEN_uncond_heldout0-20240726-153306/tensorboard_logs,216099,99
mamba_medium_uncond_heldout0_stream0_016M,0.1772746443748474,0.18899206817150116,0.8299999833106995,0.5163333415985107,30.123205184936523,0.902999997138977,0.0754999965429306,0.09700000286102295,0.18400000035762787,0.0,mamba_medium_RAVEN_uncond_heldout0_stream0_016M-20241030-020806/tensorboard_logs,1000000,999999
mamba_medium_uncond_heldout0_stream16M,3.3206775188446045,3.2001965045928955,0.9518333077430725,0.3451666533946991,3.3159170150756836,0.20649999380111694,0.14100000262260437,0.7935000061988831,0.035999998450279236,0.0,mamba_medium_RAVEN_uncond_heldout0_stream16M-20241030-020723/tensorboard_logs,1000000,999999
mamba_big_uncond_heldout0_stream0_016M,0.1769792139530182,,0.8253333568572998,0.5276666879653931,20.98577308654785,0.9054999947547913,0.0729999989271164,0.09449999779462814,0.21199999749660492,4.240814087097533e-05,mamba_big_RAVEN_uncond_heldout0_stream0_016M-20241101-171552/tensorboard_logs,575960,574999
mamba_medium_uncond_heldout0_stream0_16M,0.222554013133049,0.3957638740539551,0.8881666660308838,0.5726666450500488,41.93321228027344,0.4894999861717224,0.1745000034570694,0.5105000138282776,0.2029999941587448,0.0,mamba_medium_RAVEN_uncond_heldout0_stream0_16M-20241030-020806/tensorboard_logs,1000000,999999
mamba_big_cond_heldout0_stream16M,3.1165523529052734,,0.9393333196640015,0.4129999876022339,3.2856709957122803,0.20800000429153442,0.20550000667572021,0.7919999957084656,0.06499999761581421,4.250424899510108e-05,mamba_big_RAVEN_cond_heldout0_stream16M-20241101-171602/tensorboard_logs,574999,572499
mamba_medium_cond_heldout0_stream1_6M,1.5921818017959595,2.3765769004821777,0.9538333415985107,0.6598333120346069,21.521800994873047,0.14650000631809235,0.3100000023841858,0.8535000085830688,0.34299999475479126,0.0,mamba_medium_RAVEN_cond_heldout0_stream1_6M-20241030-020719/tensorboard_logs,1000000,999999
mamba_big_uncond_heldout0_stream0_16M,0.22229772806167603,,0.8971666693687439,0.5446666479110718,22.556245803833008,0.42800000309944153,0.2094999998807907,0.5720000267028809,0.18850000202655792,4.2456544179003686e-05,mamba_big_RAVEN_uncond_heldout0_stream0_16M-20241101-171559/tensorboard_logs,575476,574999
mamba_big_uncond_all,0.22721931338310242,0.23107969760894775,0.9116666913032532,0.5546875,26.78938865661621,0.35850000381469727,0.1796875,0.6414999961853027,0.21337890625,0.0,mamba_big_RAVEN_uncond_all-20240730-003500/tensorboard_logs,246899,99
mamba_medium_cond_heldout0_stream0_016M,0.12045760452747345,0.13255560398101807,0.8389999866485596,0.5266666412353516,33.15361404418945,0.871999979019165,0.05000000074505806,0.12800000607967377,0.1665000021457672,0.0,mamba_medium_RAVEN_cond_heldout0_stream0_016M-20241030-020718/tensorboard_logs,1000000,999999
mamba_base_cond_heldout0_stream1_6M,3.070544958114624,,0.9194999933242798,0.39116665720939636,3.236705780029297,0.3255000114440918,0.18150000274181366,0.6744999885559082,0.04749999940395355,8.499350224155933e-05,mamba_base_RAVEN_cond_heldout0_stream1_6M-20241028-202420/tensorboard_logs,150149,149999
mamba_big_uncond_heldout0_stream16M,3.3437817096710205,,0.9415000081062317,0.3659999966621399,3.2541048526763916,0.2515000104904175,0.12549999356269836,0.7484999895095825,0.041999999433755875,4.249934863764793e-05,mamba_big_RAVEN_uncond_heldout0_stream16M-20241101-171604/tensorboard_logs,575048,574999
mamba_medium_uncond_heldout0_stream1_6M,1.674841284751892,2.4382636547088623,0.971833348274231,0.7051666378974915,21.500837326049805,0.14949999749660492,0.34150001406669617,0.8504999876022339,0.3504999876022339,0.0,mamba_medium_RAVEN_uncond_heldout0_stream1_6M-20241030-020805/tensorboard_logs,1000000,999999
mamba_base_cond_heldout0_stream0_016M,0.11449241638183594,,0.8418333530426025,0.5394999980926514,24.668048858642578,0.8659999966621399,0.050999999046325684,0.1340000033378601,0.1469999998807907,8.497509406879544e-05,mamba_base_RAVEN_cond_heldout0_stream0_016M-20241028-202420/tensorboard_logs,150333,149999
mamba_base_uncond_heldout0_stream1_6M,2.1975464820861816,2.7473926544189453,0.9703333377838135,0.5550000071525574,13.667097091674805,0.1550000011920929,0.3009999990463257,0.8450000286102295,0.15600000321865082,0.0,mamba_base_RAVEN_uncond_heldout0_stream1_6M-20241029-010204/tensorboard_logs,1000000,999999
Mamba_base_uncond_heldout0,0.279167503118515,0.27680566906929016,0.8665000200271606,0.4182942807674408,44.02598571777344,0.6140000224113464,0.1005859375,0.38600000739097595,0.04052734375,0.0,Mamba_base_RAVEN_uncond_heldout0-20240726-004710/tensorboard_logs,216099,99
mamba_medium_uncond_all,0.23361995816230774,0.23576107621192932,0.8956666588783264,0.5135090947151184,32.534549713134766,0.42800000309944153,0.15283203125,0.5720000267028809,0.1259765625,0.0,mamba_medium_RAVEN_uncond_all-20240729-022153/tensorboard_logs,246899,99
mamba_big_cond_heldout0_stream0_016M,0.1218070238828659,,0.8341666460037231,0.5508333444595337,18.6287899017334,0.8274999856948853,0.06800000369548798,0.17249999940395355,0.1860000044107437,4.240774069330655e-05,mamba_big_RAVEN_cond_heldout0_stream0_016M-20241101-171600/tensorboard_logs,575964,574999
mamba_medium_uncond_heldout0,0.24979770183563232,0.22980651259422302,0.8791666626930237,0.48291015625,33.24981689453125,0.5525000095367432,0.12255859375,0.44749999046325684,0.11083984375,0.0,mamba_medium_RAVEN_uncond_heldout0-20240726-153805/tensorboard_logs,216099,99
mamba_base_cond_heldout0_stream0_16M,0.6020396947860718,,0.9020000100135803,0.5429999828338623,18.068811416625977,0.36399999260902405,0.24250000715255737,0.6359999775886536,0.18799999356269836,8.492829510942101e-05,mamba_base_RAVEN_cond_heldout0_stream0_16M-20241028-202420/tensorboard_logs,150801,149999
mamba_base_uncond_heldout0_stream0_16M,0.7013810873031616,,0.8756666779518127,0.4441666603088379,18.04163360595703,0.5440000295639038,0.12200000137090683,0.4560000002384186,0.06350000202655792,8.496369991917163e-05,mamba_base_RAVEN_uncond_heldout0_stream0_16M-20241028-202312/tensorboard_logs,150447,149999
