run_name,Learning Rate,Loss/average,Loss/batch,Rules/anyvalid,Rules/anyvalid_cnt,Rules/c2,Rules/c2_cnt,Rules/c3,Rules/c3_cnt,full_name,step,step/epoch,Learning Rate_std,Loss/average_std,Loss/batch_std,Rules/anyvalid_std,Rules/anyvalid_cnt_std,Rules/c2_std,Rules/c2_cnt_std,Rules/c3_std,Rules/c3_cnt_std,model_class,Speed/steps_per_sec,Speed/steps_per_sec_std,dataset_size,heldout,Rules/c23,Rules/c23_cnt,scale,c3_CI_L,c3_CI_H,c23_CI_L,c23_CI_H,c2_CI_L,c2_CI_H,valid_CI_L,valid_CI_H,expname,epoch,C3,C2,valid,total,mem_samplecnt,mem_samplefrac,mem_rowcnt,mem_rowfrac,mem_pancnt,mem_panfrac,mem_attr0_rowcnt,mem_attr0_rowfrac,mem_attr0_pancnt,mem_attr0_panfrac,mem_attr1_rowcnt,mem_attr1_rowfrac,mem_attr1_pancnt,mem_attr1_panfrac,mem_attr2_rowcnt,mem_attr2_rowfrac,mem_attr2_pancnt,mem_attr2_panfrac,expname_mem
087-uncond-DiT_S_1-stream16M,,0.0945201717317104,0.0956500858068466,0.7829101502895355,4810.2,0.130810546875,267.9,0.631982421875,1294.3,087-RAVEN10_abstract-uncond-DiT_S_1-stream16M_20240711-0204/tensorboard_logs,1000000,977500,,0.0006674456508553,0.0040456406491793,0.0152618775762436,93.76898326324242,0.0087541806360853,17.92856194270286,0.0151254263153105,30.976873093756065,DiT,18.94630126953125,0.7750898388527083,16.0,False,0.7627929687499999,1562.1999999999998,DiT-S/1,0.625390625,0.63857421875,0.75693359375,0.768603515625,0.126220703125,0.13544921875,0.779638671875,0.7861653645833333,087-RAVEN10_abstract-uncond-DiT_S_1-stream16M_20240711-0204,,,,,,,,,,,,,,,,,,,,,,,,
088-uncond-DiT_S_1-stream16M_heldout0,,0.0959641747176647,0.0967549607157707,0.7685221374034882,4721.8,0.125732421875,257.5,0.6197265625,1269.2,088-RAVEN10_abstract-uncond-DiT_S_1-stream16M_heldout0_20240711-0204/tensorboard_logs,1000000,977500,,0.000606520506284,0.0054388489406893,0.0260678568273882,160.16089132841117,0.009618713748107,19.699125756123166,0.0347269860284602,71.12086738628668,DiT,19.285515975952148,0.0048743028298734,16.0,True,0.745458984375,1526.7,DiT-S/1,0.6130859375,0.6263671875,0.739501953125,0.751416015625,0.12119140625,0.1302734375,0.765185546875,0.7718587239583333,088-RAVEN10_abstract-uncond-DiT_S_1-stream16M_heldout0_20240711-0204,,,,,,,,,,,,,,,,,,,,,,,,
089-uncond-DiT_S_1-stream1_6M_heldout0,,0.096123768389225,0.0971438452601432,0.7591959595680237,4664.5,0.13544921875,277.4,0.602392578125,1233.7,089-RAVEN10_abstract-uncond-DiT_S_1-stream1_6M_heldout0_20240711-0204/tensorboard_logs,1000000,977500,,0.0005909557255188,0.0055647188909967,0.0161199912957383,99.04123720282716,0.0107105753291958,21.935258274193075,0.0204367076060404,41.85437717717094,DiT,19.26552448272705,0.018284594083388,1.6,True,0.737841796875,1511.1,DiT-S/1,0.595703125,0.60908203125,0.731787109375,0.74384765625,0.13076171875,0.14013671875,0.755810546875,0.7625651041666667,089-RAVEN10_abstract-uncond-DiT_S_1-stream1_6M_heldout0_20240711-0204,,,,,,,,,,,,,,,,,,,,,,,,
090-uncond-DiT_S_1-stream0_16M_heldout0,,0.0958201572299003,0.0972848996520042,0.747509765625,4592.7,0.134716796875,275.9,0.5853515625,1198.8,090-RAVEN10_abstract-uncond-DiT_S_1-stream0_16M_heldout0_20240711-0204/tensorboard_logs,1000000,977500,,0.000667360320727,0.0036138467107509,0.0146426250558546,89.96425215977,0.0048197424091399,9.870832453918633,0.0171243760737035,35.070722198944765,DiT,18.690333747863768,0.6763097024058105,0.16,True,0.7200683593749999,1474.6999999999998,DiT-S/1,0.57861328125,0.59208984375,0.713916015625,0.726220703125,0.130078125,0.139404296875,0.7440755208333333,0.7509440104166667,090-RAVEN10_abstract-uncond-DiT_S_1-stream0_16M_heldout0_20240711-0204,988750.0,1198.8,275.9,4592.7,2048.0,0.0,0.0,0.0,0.0,5981.6,0.3245225694444444,52.2,0.00849609374999997,13757.2,0.7463758680555554,11.8,0.00192057291666662,13336.4,0.7235460069444445,10.3,0.00167643229166662,13258.7,0.7193305121527778,090-RAVEN10_abstract-uncond-DiT_S_1-stream0_16M_heldout0_20240711-0204
091-uncond-DiT_B_1-stream16M,,0.0945284090936184,0.0955047115683555,0.7890950620174408,4848.2,0.122607421875,251.1,0.646923828125,1324.9,091-RAVEN10_abstract-uncond-DiT_B_1-stream16M_20240711-0205/tensorboard_logs,1000000,977500,,0.0007500599478458,0.0039606443043966,0.0231854406301629,142.4513952195625,0.008760230728819,17.9409525326215,0.0316956427664586,64.91267638570724,DiT,8.740444469451905,0.164379256812517,16.0,False,0.76953125,1576.0,DiT-B/1,0.640380859375,0.653466796875,0.76376953125,0.77529296875,0.118115234375,0.127099609375,0.7858723958333333,0.7923177083333334,091-RAVEN10_abstract-uncond-DiT_B_1-stream16M_20240711-0205,,,,,,,,,,,,,,,,,,,,,,,,
092-uncond-DiT_B_1-stream1_6M,,0.0945937752723693,0.0923886746168136,0.7770670652389526,4774.3,0.1212890625,248.4,0.638916015625,1308.5,092-RAVEN10_abstract-uncond-DiT_B_1-stream1_6M_20240711-0205/tensorboard_logs,1000000,977500,,0.0005683971694896,0.004283587070389,0.0184356571469998,113.26865801663268,0.0120754628473825,24.7305479114394,0.0259113867677246,53.066520100300096,DiT,8.75305633544922,0.0140440796312309,1.6,False,0.760205078125,1556.9,DiT-B/1,0.63232421875,0.6455078125,0.754345703125,0.766064453125,0.116845703125,0.12578125,0.773779296875,0.7803548177083334,092-RAVEN10_abstract-uncond-DiT_B_1-stream1_6M_20240711-0205,,,,,,,,,,,,,,,,,,,,,,,,
093-uncond-DiT_B_1-stream1_6M_heldout0,,0.0958263434469699,0.0969226829707622,0.7832194030284881,4812.1,0.12861328125,263.4,0.63837890625,1307.4,093-RAVEN10_abstract-uncond-DiT_B_1-stream1_6M_heldout0_20240711-0205/tensorboard_logs,1000000,977500,,0.0006487732563635,0.0051216678976089,0.0243394956747738,149.5418559021744,0.0100311134358132,20.543720316545503,0.0339473127647139,69.52409654213423,DiT,8.790528488159179,0.0040663746850494,1.6,True,0.7669921875000001,1570.8000000000002,DiT-B/1,0.631787109375,0.644970703125,0.761181640625,0.77275390625,0.1240234375,0.133203125,0.7799641927083333,0.786474609375,093-RAVEN10_abstract-uncond-DiT_B_1-stream1_6M_heldout0_20240711-0205,,,,,,,,,,,,,,,,,,,,,,,,
094-uncond-DiT_B_1-stream0_16M_heldout0,,0.0940835826098918,0.0931280940771102,0.7582193970680237,4658.5,0.143603515625,294.1,0.589892578125,1208.1,094-RAVEN10_abstract-uncond-DiT_B_1-stream0_16M_heldout0_20240711-0205/tensorboard_logs,1000000,977500,,0.0006435364715871,0.006402051019979,0.0238827750081749,146.73577917089244,0.0046803172145472,9.585289655392684,0.0303568466912932,62.17082202376863,DiT,8.663705444335937,0.1705841030137918,0.16,True,0.7334960937499999,1502.1999999999998,DiT-B/1,0.583154296875,0.596630859375,0.72744140625,0.73955078125,0.138818359375,0.1484375,0.754833984375,0.7616048177083333,094-RAVEN10_abstract-uncond-DiT_B_1-stream0_16M_heldout0_20240711-0205,988750.0,1208.1,294.1,4658.5,2048.0,0.0,0.0,0.0,0.0,5929.3,0.32168511284722223,46.8,0.007617187499999981,13409.2,0.7274956597222222,10.9,0.00177408854166662,13351.5,0.724365234375,12.4,0.00201822916666663,13500.8,0.7324652777777778,094-RAVEN10_abstract-uncond-DiT_B_1-stream0_16M_heldout0_20240711-0205
095-uncond-DiT_B_1-stream16M_heldout0,,0.0959915123879909,0.0965845502912998,0.77587890625,4767.0,0.129052734375,264.3,0.626513671875,1283.1,095-RAVEN10_abstract-uncond-DiT_B_1-stream16M_heldout0_20240711-0205/tensorboard_logs,1000000,977500,,0.0005426942552515,0.0054110824470417,0.0229887521472239,141.2428955932142,0.0099751024776879,20.42900987430484,0.0337345847886542,69.08842964716385,DiT,8.746609306335449,0.0092612386105048,16.0,True,0.7555664062499999,1547.4,DiT-B/1,0.619873046875,0.633154296875,0.749658203125,0.76142578125,0.124462890625,0.133642578125,0.7725748697916667,0.7791666666666667,095-RAVEN10_abstract-uncond-DiT_B_1-stream16M_heldout0_20240711-0205,,,,,,,,,,,,,,,,,,,,,,,,
096-uncond-DiT_B_1-stream0_16M,,0.0935287468135357,0.093393238633871,0.7647786378860474,4698.8,0.131591796875,269.5,0.611181640625,1251.7,096-RAVEN10_abstract-uncond-DiT_B_1-stream0_16M_20240711-0205/tensorboard_logs,1000000,977500,,0.0005564464665746,0.0043146484221544,0.0139805259674389,85.8963199315184,0.0076454096234101,15.65779890874406,0.0176833781010201,36.21555835088929,DiT,8.753634262084962,0.1268188482203529,0.16,False,0.7427734375,1521.2,DiT-B/1,0.6044921875,0.61787109375,0.736767578125,0.74873046875,0.127001953125,0.13623046875,0.76142578125,0.7681315104166667,096-RAVEN10_abstract-uncond-DiT_B_1-stream0_16M_20240711-0205,988750.0,1251.7,269.5,4698.8,2048.0,0.0,0.0,0.0,0.0,6330.2,0.34343532986111114,52.5,0.00854492187499997,13658.6,0.7410264756944444,11.8,0.0019205729166666397,13534.7,0.7343044704861111,10.2,0.0016601562499999798,13461.7,0.7303439670138889,096-RAVEN10_abstract-uncond-DiT_B_1-stream0_16M_20240711-0205
097-uncond-DiT_S_1-stream0_016M,,0.0391398940235376,0.0408028688281774,0.4282063841819763,2630.9,0.09091796875,186.2,0.018896484375,38.7,097-RAVEN10_abstract-uncond-DiT_S_1-stream0_016M_20240816-0049/tensorboard_logs,1000000,977500,,0.0004170924247157,0.0027947430937185,0.0077851245310988,47.831765363383546,0.0073972774045003,15.149624124416787,0.0044517279919135,9.117138927438926,DiT,16.494749450683592,0.70081770120925,0.016,False,0.1098144531249999,224.9,DiT-S/1,0.017041015625,0.02080078125,0.10556640625,0.114111328125,0.08701171875,0.094873046875,0.4243001302083333,0.4321126302083333,097-RAVEN10_abstract-uncond-DiT_S_1-stream0_016M_20240816-0049,,,,,,,,,,,,,,,,,,,,,,,,
098-uncond-DiT_S_1-stream0_016M_heldout0,,0.0351504329591989,0.0370584942400455,0.4146321594715118,2547.5,0.06171875,126.4,0.003857421875,7.9,098-RAVEN10_abstract-uncond-DiT_S_1-stream0_016M_heldout0_20240816-0050/tensorboard_logs,1000000,977500,,0.0003022574672878,0.0026828467859195,0.0132116424152724,81.17231328750248,0.0062750420625111,12.851286144022923,0.0015172553628152,3.1073389830457114,DiT,16.212174129486083,0.4628162419986477,0.016,True,0.065576171875,134.3,DiT-S/1,0.00302734375,0.004736328125,0.06220703125,0.068994140625,0.058447265625,0.0650390625,0.4107421875,0.4185221354166666,098-RAVEN10_abstract-uncond-DiT_S_1-stream0_016M_heldout0_20240816-0050,988750.0,7.9,126.4,2547.5,2048.0,0.0,0.0,0.9,0.00014648437499997,1358.4,0.07369791666666664,7.2,0.00117187499999997,9077.2,0.4924696180555556,3.7,0.00060221354166664,9505.5,0.5157063802083333,3.5,0.00056966145833328,9486.9,0.514697265625,098-RAVEN10_abstract-uncond-DiT_S_1-stream0_016M_heldout0_20240816-0050
101-uncond-DiT_B_1-stream0_016M_heldout0,,0.0215638337656855,0.0220784770324826,0.3964355498552322,2435.7,0.06845703125,140.2,0.032421875,66.4,101-RAVEN10_abstract-uncond-DiT_B_1-stream0_016M_heldout0_20240921-1650/tensorboard_logs,1000000,977500,,0.0002340840905726,0.0022378043619714,0.0118640430341667,72.89269129648359,0.006286008737116,12.873745893613613,0.0035969683845211,7.366591251499344,DiT,8.084680271148681,0.1079558059548327,0.016,True,0.10087890625,206.6,DiT-B/1,0.030029296875,0.03486328125,0.09677734375,0.105029296875,0.0650390625,0.071923828125,0.3925618489583333,0.4003092447916667,101-RAVEN10_abstract-uncond-DiT_B_1-stream0_016M_heldout0_20240921-1650,988750.0,66.4,140.2,2435.7,2048.0,17.9,0.008740234375,155.6,0.0253255208333333,1803.4,0.09784071180555554,291.1,0.04737955729166663,8024.4,0.4353515625,246.8,0.040169270833333305,7541.7,0.4091634114583333,251.0,0.0408528645833333,7480.3,0.4058322482638889,101-RAVEN10_abstract-uncond-DiT_B_1-stream0_016M_heldout0_20240921-1650
102-uncond-DiT_B_1-stream0_016M,,0.022521043382585,0.0233051795512437,0.4376953125,2689.2,0.07958984375,163.0,0.026025390625,53.3,102-RAVEN10_abstract-uncond-DiT_B_1-stream0_016M_20240921-1651/tensorboard_logs,1000000,977500,,0.0002910632187278,0.002464503600621,0.0088477406462889,54.36052489322249,0.0084760524520127,17.35895542172205,0.004493189897974,9.202052911050762,DiT,8.148534870147705,0.1705066557996798,0.016,False,0.105615234375,216.3,DiT-B/1,0.023876953125,0.02822265625,0.101416015625,0.10986328125,0.07587890625,0.08330078125,0.4337727864583333,0.4416178385416666,102-RAVEN10_abstract-uncond-DiT_B_1-stream0_016M_20240921-1651,,,,,,,,,,,,,,,,,,,,,,,,
006-SiT_S_1-stream0_016M_all-Linear-velocity-None,,0.5159419059753418,0.5069111883640289,0.500634765625,3075.9,0.09755859375,199.8,0.016650390625,34.1,006-SiT_S_1-stream0_016M_all-Linear-velocity-None/tensorboard_logs,1000000,977500,,0.0060743768677195,0.0322736135176282,0.007306491105777,44.89110280569092,0.0040448501476586,8.28385310240483,0.0028974097189901,5.933895104491747,SiT,17.081602478027342,0.7371304727544651,0.016,False,0.114208984375,233.9,SiT-S/1,0.01494140625,0.018408203125,0.10986328125,0.118603515625,0.093505859375,0.10166015625,0.4966796875,0.50458984375,006-SiT_S_1-stream0_016M_all-Linear-velocity-None,,,,,,,,,,,,,,,,,,,,,,,,
007-SiT_S_1-stream0_16M_all-Linear-velocity-None,,0.794219571352005,0.7733418881893158,0.8463053405284882,5199.7,0.12080078125,247.4,0.72216796875,1479.0,007-SiT_S_1-stream0_16M_all-Linear-velocity-None/tensorboard_logs,1000000,977500,,0.0031166219957921,0.0252237180694227,0.0018621704887545,11.441153787970752,0.0034695084881443,7.105553383719588,0.0043429896042078,8.894442709417586,SiT,18.57810754776001,2.898249412806841,0.16,False,0.84296875,1726.4,SiT-S/1,0.716015625,0.728271484375,0.83798828125,0.84794921875,0.116357421875,0.12529296875,0.8434407552083333,0.8491536458333333,007-SiT_S_1-stream0_16M_all-Linear-velocity-None,988750.0,1479.0,247.4,5199.7,2048.0,0.0,0.0,0.0,0.0,7000.1,0.3797797309027777,70.3,0.01144205729166663,14116.6,0.7658745659722221,12.0,0.0019531249999999798,14020.5,0.7606608072916667,9.2,0.0014973958333333102,13975.9,0.7582411024305555,007-SiT_S_1-stream0_16M_all-Linear-velocity-None
008-SiT_S_1-stream1_6M_all-Linear-velocity-None,,0.7965779662132263,0.7882035374641418,0.8834309816360474,5427.8,0.111279296875,227.9,0.773388671875,1583.9,008-SiT_S_1-stream1_6M_all-Linear-velocity-None/tensorboard_logs,1000000,977500,,0.0030319837130199,0.0399444536351191,0.0013891538353396,8.534895690308467,0.0039764871413196,8.143845665422583,0.0036572233029441,7.4899933244296255,SiT,19.6659818649292,0.719731107503837,1.6,False,0.8846679687500001,1811.8,SiT-S/1,0.767626953125,0.7791015625,0.8802734375,0.889013671875,0.106982421875,0.115625,0.8808919270833333,0.8859700520833333,008-SiT_S_1-stream1_6M_all-Linear-velocity-None,,,,,,,,,,,,,,,,,,,,,,,,
010-SiT_S_1-stream16M_all-Linear-velocity-None,,0.7965834856033325,0.8038681626319886,0.8763183534145356,5384.1,0.105712890625,216.5,0.7681640625,1573.2,010-SiT_S_1-stream16M_all-Linear-velocity-None/tensorboard_logs,1000000,977500,,0.0029700155410545,0.0290690285163739,0.0010997519595545,6.756889488185701,0.0038670587143609,7.919736247011149,0.0028730786671375,5.8840651102976205,SiT,18.85072383880616,3.3471522848762736,16.0,False,0.873876953125,1789.7,SiT-S/1,0.762353515625,0.77392578125,0.8693359375,0.87841796875,0.101513671875,0.1099609375,0.8737141927083333,0.8789225260416667,010-SiT_S_1-stream16M_all-Linear-velocity-None,,,,,,,,,,,,,,,,,,,,,,,,
011-SiT_S_1-stream16M_heldout0-Linear-velocity-None,,0.8041044116020203,0.7997941255569458,0.8693196654319764,5341.1,0.113134765625,231.7,0.753564453125,1543.3,011-SiT_S_1-stream16M_heldout0-Linear-velocity-None/tensorboard_logs,1000000,977500,,0.002334413585106,0.031406549176955,0.0016991910767814,10.439774369635096,0.0024473668556421,5.012207320355199,0.0020594177848811,4.217687623436524,SiT,20.047719955444336,0.0109451970705274,16.0,True,0.86669921875,1775.0,SiT-S/1,0.74765625,0.75947265625,0.86201171875,0.871337890625,0.108837890625,0.11748046875,0.866650390625,0.87197265625,011-SiT_S_1-stream16M_heldout0-Linear-velocity-None,,,,,,,,,,,,,,,,,,,,,,,,
012-SiT_S_1-stream1_6M_heldout0-Linear-velocity-None,,0.8040230989456176,0.7950157046318054,0.8853190064430236,5439.4,0.12900390625,264.2,0.765576171875,1567.9,012-SiT_S_1-stream1_6M_heldout0-Linear-velocity-None/tensorboard_logs,1000000,977500,,0.0027469170746345,0.0357100022094945,0.0016006213733326,9.834180754445836,0.0048271567681392,9.886017061149214,0.00390930056665,8.006247560499304,SiT,20.024264335632324,0.0264270639766654,1.6,True,0.8945800781250001,1832.1,SiT-S/1,0.759765625,0.77138671875,0.89033203125,0.898779296875,0.1244140625,0.13359375,0.8827962239583333,0.8878255208333333,012-SiT_S_1-stream1_6M_heldout0-Linear-velocity-None,,,,,,,,,,,,,,,,,,,,,,,,
013-SiT_S_1-stream0_016M_heldout0-Linear-velocity-None,,0.4943026602268219,0.484189173579216,0.4570312529802322,2808.0,0.082373046875,168.7,0.015087890625,30.9,013-SiT_S_1-stream0_016M_heldout0-Linear-velocity-None/tensorboard_logs,1000000,977500,,0.0023517860466758,0.0421105573452462,0.0026512142946942,16.28905563049417,0.0052238234010957,10.698390325444077,0.0012701570973389,2.6012817353502222,SiT,17.163987159729004,0.6160004168458288,0.016,True,0.0974609375,199.6,SiT-S/1,0.013427734375,0.016796875,0.093408203125,0.1015625,0.07861328125,0.086181640625,0.4530924479166666,0.4609700520833333,013-SiT_S_1-stream0_016M_heldout0-Linear-velocity-None,,,,,,,,,,,,,,,,,,,,,,,,
014-SiT_S_1-stream0_16M_heldout0-Linear-velocity-None,,0.8003768742084503,0.798300051689148,0.8436686217784881,5183.5,0.126416015625,258.9,0.70888671875,1451.8,014-SiT_S_1-stream0_16M_heldout0-Linear-velocity-None/tensorboard_logs,1000000,977500,,0.0024530438706295,0.0279663820468451,0.0021826482056673,13.410195126594472,0.0027375702127542,5.606543795720612,0.0022292830297218,4.565571644870392,SiT,19.669045829772948,0.718519167904319,0.16,True,0.8353027343749999,1710.6999999999998,SiT-S/1,0.70263671875,0.715087890625,0.830224609375,0.840380859375,0.121875,0.131005859375,0.8407877604166667,0.846533203125,014-SiT_S_1-stream0_16M_heldout0-Linear-velocity-None,988750.0,1451.8,258.9,5183.5,2048.0,0.0,0.0,0.0,0.0,6497.4,0.3525065104166666,63.1,0.01027018229166662,13984.1,0.7586859809027777,8.7,0.0014160156249999603,13850.7,0.7514485677083333,8.8,0.0014322916666666401,13778.7,0.7475423177083333,014-SiT_S_1-stream0_16M_heldout0-Linear-velocity-None
015-SiT_B_1-stream0_016M_heldout0-Linear-velocity-None,,0.4108172208070755,0.4159851908683777,0.5172037780284882,3177.7,0.09677734375,198.2,0.15322265625,313.8,015-SiT_B_1-stream0_016M_heldout0-Linear-velocity-None/tensorboard_logs,1000000,977500,,0.0034527234967496,0.0359825674489633,0.0054491893362865,33.47984468303268,0.0058629907825101,12.007405122580716,0.0034817036346669,7.130529043797851,SiT,8.303553676605224,0.1451189087953058,0.016,True,0.25,512.0,SiT-B/1,0.148291015625,0.158154296875,0.244091796875,0.25595703125,0.092724609375,0.100830078125,0.5132486979166667,0.5211588541666666,015-SiT_B_1-stream0_016M_heldout0-Linear-velocity-None,,,,,,,,,,,,,,,,,,,,,,,,
016-SiT_B_1-stream16M_heldout0-Linear-velocity-None,,0.8027148842811584,0.7917076408863067,0.8954589903354645,5501.7,0.117529296875,240.7,0.784716796875,1607.1,016-SiT_B_1-stream16M_heldout0-Linear-velocity-None/tensorboard_logs,1000000,977500,,0.0043403460031483,0.03583487283928,0.001689806330276,10.382142788889432,0.0049850941042625,10.209472725529633,0.0046633060707384,9.550450832872269,SiT,8.96331329345703,0.0015193645045486,16.0,True,0.90224609375,1847.8,SiT-B/1,0.779052734375,0.79033203125,0.89814453125,0.906298828125,0.113134765625,0.12197265625,0.8930338541666667,0.8978678385416666,016-SiT_B_1-stream16M_heldout0-Linear-velocity-None,,,,,,,,,,,,,,,,,,,,,,,,
017-SiT_B_1-stream0_16M_heldout0-Linear-velocity-None,,0.7776162624359131,0.7695359706878662,0.780517578125,4795.5,0.176171875,360.8,0.572119140625,1171.7,017-SiT_B_1-stream0_16M_heldout0-Linear-velocity-None/tensorboard_logs,1000000,977500,,0.0032389602989464,0.0251917271030032,0.0022815565600173,14.01784576887619,0.0067572040810732,13.838753958037952,0.0093980576278205,19.247222021776413,SiT,8.874193859100341,0.1356756103780057,0.16,True,0.748291015625,1532.5,SiT-B/1,0.56533203125,0.57890625,0.742333984375,0.75419921875,0.170947265625,0.181396484375,0.77724609375,0.7837890625,017-SiT_B_1-stream0_16M_heldout0-Linear-velocity-None,988750.0,1171.7,360.8,4795.5,2048.0,0.0,0.0,0.0,0.0,6143.5,0.3333062065972222,62.5,0.010172526041666631,13544.4,0.7348307291666667,10.4,0.0016927083333332902,13725.8,0.7446723090277778,14.5,0.0023600260416666496,13629.3,0.7394368489583334,017-SiT_B_1-stream0_16M_heldout0-Linear-velocity-None
018-SiT_B_1-stream1_6M_heldout0-Linear-velocity-None,,0.8016947090625763,0.791145247220993,0.889599609375,5465.7,0.123974609375,253.9,0.770947265625,1578.9,018-SiT_B_1-stream1_6M_heldout0-Linear-velocity-None/tensorboard_logs,1000000,977500,,0.0041791904112517,0.0292277461217218,0.0017994784771697,11.055918475338654,0.0038821003715182,7.950541560869365,0.0037713383289052,7.723700897597938,SiT,8.968128871917724,0.0029120752340158,1.6,True,0.8949218750000001,1832.8,SiT-B/1,0.765185546875,0.776708984375,0.89072265625,0.89912109375,0.119482421875,0.128515625,0.887109375,0.8920735677083333,018-SiT_B_1-stream1_6M_heldout0-Linear-velocity-None,,,,,,,,,,,,,,,,,,,,,,,,
019-SiT_B_1-stream16M_all-Linear-velocity-None,,0.7952303469181061,0.7887419402599335,0.8933756589889527,5488.9,0.1158203125,237.2,0.785986328125,1609.7,019-SiT_B_1-stream16M_all-Linear-velocity-None/tensorboard_logs,1000000,977500,,0.0040715732679153,0.0455495985049202,0.0024085751065353,14.79827317253228,0.0036160661658851,7.405703507732698,0.0035513860441344,7.273238618387282,SiT,8.746220827102661,0.4686586309813098,16.0,False,0.901806640625,1846.9,SiT-B/1,0.78037109375,0.7916015625,0.897705078125,0.905859375,0.111474609375,0.12021484375,0.8909342447916667,0.8958170572916667,019-SiT_B_1-stream16M_all-Linear-velocity-None,,,,,,,,,,,,,,,,,,,,,,,,
020-SiT_B_1-stream0_16M_all-Linear-velocity-None,,0.779078334569931,0.7671082794666291,0.7918782532215118,4865.3,0.157568359375,322.7,0.610546875,1250.4,020-SiT_B_1-stream0_16M_all-Linear-velocity-None/tensorboard_logs,1000000,977500,,0.0031445148416801,0.0398441080009658,0.0023145912021528,14.220876672460603,0.0069016942129573,14.13466974813664,0.0062028590566242,12.703455347966376,SiT,8.830856609344483,0.1834646277804365,0.16,False,0.7681152343750001,1573.1,SiT-B/1,0.603857421875,0.617236328125,0.7623046875,0.773876953125,0.152587890625,0.16259765625,0.7886555989583334,0.7950846354166666,020-SiT_B_1-stream0_16M_all-Linear-velocity-None,988750.0,1250.4,322.7,4865.3,2048.0,0.0,0.0,0.0,0.0,6879.3,0.3732259114583334,66.0,0.01074218749999997,14065.2,0.7630859375000001,9.0,0.00146484374999997,13929.9,0.7557454427083333,11.2,0.00182291666666663,13917.2,0.7550564236111111,020-SiT_B_1-stream0_16M_all-Linear-velocity-None
021-SiT_B_1-stream1_6M_all-Linear-velocity-None,,0.7955210924148559,0.7906979501247406,0.8731608033180237,5364.7,0.11767578125,241.0,0.7568359375,1550.0,021-SiT_B_1-stream1_6M_all-Linear-velocity-None/tensorboard_logs,1000000,977500,,0.0044617512247067,0.0227163528441695,0.0008085354175541,4.967673276069855,0.0047675190481369,9.76387901058454,0.003096728123444,6.342099196813489,SiT,8.86138563156128,0.1536218461471117,1.6,False,0.87451171875,1791.0,SiT-B/1,0.750927734375,0.7626953125,0.869970703125,0.879052734375,0.11328125,0.122119140625,0.8705240885416666,0.87578125,021-SiT_B_1-stream1_6M_all-Linear-velocity-None,,,,,,,,,,,,,,,,,,,,,,,,
022-SiT_B_1-stream0_016M_all-Linear-velocity-None,,0.4296905070543289,0.4494867295026779,0.487434896826744,2994.8,0.096923828125,198.5,0.087841796875,179.9,022-SiT_B_1-stream0_016M_all-Linear-velocity-None/tensorboard_logs,1000000,977500,,0.0041795520961932,0.0266349197353482,0.007241897590351,44.49419437784369,0.0030817213913999,6.311365409587159,0.0029962950540351,6.136412270663985,SiT,8.293027687072755,0.1694132635894138,0.016,False,0.184765625,378.4,SiT-B/1,0.083984375,0.091748046875,0.179443359375,0.190087890625,0.09287109375,0.1009765625,0.4834798177083333,0.4913899739583333,022-SiT_B_1-stream0_016M_all-Linear-velocity-None,,,,,,,,,,,,,,,,,,,,,,,,
