,iclass,idxs,x_pos,y_pos,consistent_r3,batch_size,rule_uniq,rule_cnts
234,1,"[7409, 11722, 7007]",0,2,5,100,[ 6. 13. 32. 15.  1. 36.],[33  7  6  5  5  3]
235,1,"[7409, 11722, 7007]",1,2,5,100,[ 6.  1. 31. 36. 17.],[22  5  4  2  1]
236,1,"[7409, 11722, 7007]",2,2,10,100,[ 6. 36. 12.  1. 16.],[15 10 10 10  4]
237,1,"[7728, 2023, 6678]",0,2,6,100,[ 6. 26.  1. 21. 39. 38.],[54  6  6  4  2  1]
238,1,"[7728, 2023, 6678]",1,2,12,100,[ 6.  1. 26. 21. 35. 34. 38.],[18 12  8  8  4  4  1]
239,1,"[7728, 2023, 6678]",2,2,13,100,[15.  6.  1. 36. 29. 11. 16. 38.],[42 18 13  3  3  3  2  1]
240,1,"[10640, 1433, 3888]",0,2,14,100,[ 6. 13.  1. 31.],[35 33 14  1]
241,1,"[10640, 1433, 3888]",1,2,9,100,[ 6.  1. 30.],[25  9  5]
242,1,"[10640, 1433, 3888]",2,2,1,100,[ 6. 10. 35. 36. 16.  1.],[27 17 11  7  5  1]
243,1,"[5970, 5124, 4504]",0,2,6,100,[ 6. 23.  1. 16. 35. 30.],[18 11  6  3  2  2]
244,1,"[5970, 5124, 4504]",1,2,11,100,[12.  6. 36.  1. 16. 24.],[18 18 12 11  8  1]
245,1,"[5970, 5124, 4504]",2,2,14,100,[11.  1.  6. 36. 16.],[15 14 13 10  5]
246,1,"[10367, 2547, 2267]",0,2,3,100,[ 6. 31. 16.  1.],[5 4 4 3]
247,1,"[10367, 2547, 2267]",1,2,5,100,[23. 17.  1.  6. 36.],[16  5  5  3  1]
248,1,"[10367, 2547, 2267]",2,2,9,100,[16.  1. 32.  6. 36. 12.],[9 9 8 5 2 1]
249,1,"[7496, 4964, 11171]",0,2,17,100,[ 6.  1. 16. 22. 25. 26. 11. 38.],[31 17  7  6  5  4  4  1]
250,1,"[7496, 4964, 11171]",1,2,0,100,[ 6. 12. 36. 22. 16. 26.],[36  7  6  4  3  1]
251,1,"[7496, 4964, 11171]",2,2,12,100,[15.  6.  1. 16. 37. 11.],[31 31 12  2  1  1]
252,1,"[6412, 10503, 928]",0,2,4,100,[26.  6.  1. 33. 38.],[41 28  4  2  1]
253,1,"[6412, 10503, 928]",1,2,7,100,[ 6. 22.  1. 26. 30.],[21 10  7  5  2]
254,1,"[6412, 10503, 928]",2,2,7,100,[ 6.  1. 16. 32. 38.],[33  7  4  2  1]
255,1,"[4757, 5252, 10474]",0,2,8,100,[ 6. 26. 22.  1. 36. 19.],[29 16  8  8  6  2]
256,1,"[4757, 5252, 10474]",1,2,19,100,[25.  6.  1. 36. 10. 21. 35. 32. 16. 26.],[39 26 19 14 10  6  5  5  5  4]
257,1,"[4757, 5252, 10474]",2,2,5,100,[ 6. 12. 16.  1. 26. 35. 36. 39.],[32 16 15  5  4  3  2  1]
258,1,"[10204, 7674, 3692]",0,2,5,100,[25.  6. 30.  1. 19. 39.],[37 36 13  5  3  1]
259,1,"[10204, 7674, 3692]",1,2,7,100,[ 6.  1. 26. 30. 15. 14. 38.],[22  7  6  4  2  2  1]
260,1,"[10204, 7674, 3692]",2,2,19,100,[ 1.  6. 25. 23. 38.],[19 13  8  3  1]
261,1,"[11738, 1125, 8533]",0,2,2,100,[ 6. 36. 29.  1. 39.],[32  8  3  2  1]
262,1,"[11738, 1125, 8533]",1,2,7,100,[ 6.  1. 25. 33. 23. 38. 37. 19.],[23  7  4  3  3  1  1  1]
263,1,"[11738, 1125, 8533]",2,2,6,100,[ 6. 32. 22.  1. 26. 36. 17.],[37  6  6  6  5  2  1]
264,1,"[8639, 3934, 3653]",0,2,10,100,[ 6.  1. 26. 25. 20. 16. 12.],[23 10  6  5  4  4  4]
265,1,"[8639, 3934, 3653]",1,2,2,100,[ 6. 36. 11. 26. 21. 16.  1.],[26 15 14  8  5  4  2]
266,1,"[8639, 3934, 3653]",2,2,12,100,[ 6.  1. 26. 19.],[15 12  8  2]
267,1,"[2926, 4666, 7877]",0,2,20,100,[ 6.  1. 16. 37.],[25 20  8  1]
268,1,"[2926, 4666, 7877]",1,2,12,100,[ 6. 16.  1. 30. 39.],[34 13 12  3  1]
269,1,"[2926, 4666, 7877]",2,2,16,100,[12.  6.  1. 16. 26. 36. 20. 25. 39. 38.],[46 31 16 14  7  6  6  2  1  1]
270,1,"[9109, 10111, 237]",0,2,2,100,[22.  6. 26.  1.],[16 10  7  2]
271,1,"[9109, 10111, 237]",1,2,11,100,[ 6. 36. 12.  1. 16.],[18 17 13 11  3]
272,1,"[9109, 10111, 237]",2,2,2,100,[ 6. 24. 31. 36.  1.],[26 12  5  4  2]
273,1,"[10494, 5527, 4008]",0,2,2,100,[ 6. 16.  1. 29.],[44  9  2  1]
274,1,"[10494, 5527, 4008]",1,2,16,100,[35.  6.  1.],[27 16 16]
275,1,"[10494, 5527, 4008]",2,2,7,100,[ 6.  1. 26. 17.],[17  7  6  2]
276,1,"[5066, 9126, 2715]",0,2,8,100,[26.  6.  1. 33. 35. 37. 39.],[40 10  8  6  3  2  1]
277,1,"[5066, 9126, 2715]",1,2,6,100,[20.  6. 15. 10. 26.  1. 36. 16. 39. 38.],[39 18 12  8  7  6  2  2  1  1]
278,1,"[5066, 9126, 2715]",2,2,2,100,[ 6. 25. 23. 35. 33. 11. 16.  1. 39.],[19 11 11 10  7  4  2  2  1]
279,1,"[6160, 2262, 9785]",0,2,12,100,[ 6.  1. 35. 16. 30.],[18 12  4  2  1]
280,1,"[6160, 2262, 9785]",1,2,9,100,[ 6. 32.  1.],[19  9  9]
281,1,"[6160, 2262, 9785]",2,2,17,100,[20.  1.  6. 26. 33. 38.],[27 17 10  6  2  1]
282,1,"[8629, 3418, 9763]",0,2,10,100,[32.  6.  1. 15. 13. 36.],[17 17 10  7  6  1]
283,1,"[8629, 3418, 9763]",1,2,4,100,[10.  6. 16.  1. 39. 36.],[30 30  7  4  1  1]
284,1,"[8629, 3418, 9763]",2,2,5,100,[13.  6. 32.  1. 39.],[41 26  5  5  1]
285,1,"[918, 3306, 5224]",0,2,6,100,[ 6. 12. 26. 16. 36.  1.],[22 19 12  8  6  6]
286,1,"[918, 3306, 5224]",1,2,13,100,[ 6. 26.  1. 16. 35. 32. 38.],[18 14 13 12  8  8  1]
287,1,"[918, 3306, 5224]",2,2,4,100,[ 6. 10. 33.  1. 16. 38.],[21 16  4  4  2  1]
288,1,"[2354, 6580, 3796]",0,2,6,100,[26. 30.  6. 16.  1. 39.],[36 19 16  8  6  1]
289,1,"[2354, 6580, 3796]",1,2,5,100,[ 6. 30. 29.  1. 39.],[44 10  6  5  1]
290,1,"[2354, 6580, 3796]",2,2,2,100,[ 6. 35. 12. 16. 26.  1. 36. 31.],[27 13 12  7  4  2  1  1]
291,1,"[9265, 6683, 11806]",0,2,12,100,[ 6.  1. 31.],[18 12  2]
292,1,"[9265, 6683, 11806]",1,2,5,100,[15.  6. 32. 36. 24.  1. 25. 11. 38. 37. 16.],[44 17 12 10  7  5  3  2  1  1  1]
293,1,"[9265, 6683, 11806]",2,2,8,100,[ 6. 30.  1.],[35 11  8]
294,1,"[4359, 1726, 2240]",0,2,5,100,[ 6. 21. 26.  1. 30.],[30  9  5  5  2]
295,1,"[4359, 1726, 2240]",1,2,10,100,[ 6. 22.  1. 10. 36. 15. 26. 16.],[18 13 10  7  4  4  2  2]
296,1,"[4359, 1726, 2240]",2,2,18,100,[ 1.  6. 35. 38.],[18 15  3  2]
297,1,"[8623, 1983, 7359]",0,2,4,100,[ 6. 20.  1. 36. 26. 17. 31.],[42 14  4  2  2  2  1]
298,1,"[8623, 1983, 7359]",1,2,5,100,[ 6. 26.  1. 38.],[40 18  5  1]
299,1,"[8623, 1983, 7359]",2,2,4,100,[15.  6. 10. 30.  1. 16.],[34 18  6  5  4  2]
300,2,"[8249, 9670, 7991]",0,2,61,100,[ 2. 20. 36. 26. 14. 15.  6. 38.],[61 28 16  6  6  4  4  1]
301,2,"[8249, 9670, 7991]",1,2,33,100,[ 2. 31. 36.  5. 39. 29.  6.],[33 13  4  2  1  1  1]
302,2,"[8249, 9670, 7991]",2,2,68,100,[ 2. 13. 15.  6.],[68  8  7  7]
303,2,"[11639, 6117, 11878]",0,2,66,100,[ 2. 35.  6. 26.],[66  8  6  5]
304,2,"[11639, 6117, 11878]",1,2,77,100,[ 2.  6. 26. 14. 39. 38. 15.],[77  6  4  3  1  1  1]
305,2,"[11639, 6117, 11878]",2,2,56,100,[ 2. 26. 30. 20. 16. 25. 12.],[56 11  7  7  4  3  2]
306,2,"[184, 3461, 9168]",0,2,68,100,[ 2.  6. 17. 31.],[68 13  4  2]
307,2,"[184, 3461, 9168]",1,2,36,100,[ 2. 35. 16.  5.  6. 10. 36. 37. 31.],[36 25 15  8  7  6  5  1  1]
308,2,"[184, 3461, 9168]",2,2,47,100,[ 2. 15. 10. 30. 24.  6. 16.  5. 38. 39. 25.],[47 28 14  9  6  5  4  3  2  1  1]
309,2,"[5371, 6927, 3115]",0,2,70,100,[ 2. 14. 26.  6. 35. 15.],[70 16  6  6  5  5]
310,2,"[5371, 6927, 3115]",1,2,66,100,[ 2. 15.  6. 13. 29.],[66  8  7  6  1]
311,2,"[5371, 6927, 3115]",2,2,36,100,[ 2. 32. 16. 39. 15.  6. 36.  5.],[36 10 10  3  3  2  1  1]
312,2,"[7225, 8872, 7994]",0,2,28,100,[15.  2.  6. 30. 16. 11.  5. 38.],[29 28 18 13  2  2  2  1]
313,2,"[7225, 8872, 7994]",1,2,31,100,[ 2.  6. 30.  5. 17.],[31 19  5  3  1]
314,2,"[7225, 8872, 7994]",2,2,36,100,[ 2.  6. 30. 15.  5. 10. 16.],[36 15 12  9  5  3  1]
315,2,"[10588, 5160, 7493]",0,2,53,100,[ 2.  6. 16. 32.],[53  3  2  1]
316,2,"[10588, 5160, 7493]",1,2,61,100,[ 2. 25. 30. 26. 20.  6. 17.],[61 33  8  5  5  5  2]
317,2,"[10588, 5160, 7493]",2,2,73,100,[ 2. 15. 26. 16.  6. 38. 34. 21.],[73 15  9  9  7  1  1  1]
318,2,"[9507, 9040, 8553]",0,2,64,100,[ 2.  6. 32. 25. 24. 36.],[64 24 10  3  3  1]
319,2,"[9507, 9040, 8553]",1,2,35,100,[ 2. 16.  6. 12. 31. 26.  5.],[35  9  9  6  4  2  2]
320,2,"[9507, 9040, 8553]",2,2,36,100,[ 2. 36. 35. 25. 15.  5.  6. 26. 14.],[36 10 10 10  8  8  7  6  5]
321,2,"[1376, 546, 719]",0,2,23,100,[16.  5.  2.  6. 35. 26.],[45 23 23 15  7  7]
322,2,"[1376, 546, 719]",1,2,64,100,[ 2.  6. 16. 37. 29.],[64  6  4  3  1]
323,2,"[1376, 546, 719]",2,2,63,100,[ 2.  6. 16. 26. 35. 36.],[63 14 13  9  5  2]
324,2,"[7078, 7098, 5264]",0,2,38,100,[ 2. 36. 12.  6.  5. 16.],[38 10 10  5  4  3]
325,2,"[7078, 7098, 5264]",1,2,81,100,[ 2. 11. 23.  6. 16. 38. 35.],[81 21  7  4  2  1  1]
326,2,"[7078, 7098, 5264]",2,2,81,100,[ 2.  6. 39.],[81  4  1]
327,2,"[8221, 10785, 6360]",0,2,31,100,[25.  2.  6.  5. 26. 21. 37.],[44 31 18 17  8  6  1]
328,2,"[8221, 10785, 6360]",1,2,77,100,[ 2. 10. 15. 26. 25. 36. 16. 20. 38.  6.],[77 14 11  8  6  4  4  3  2  2]
329,2,"[8221, 10785, 6360]",2,2,76,100,[ 2. 25. 11.  6. 21. 16. 26. 35.],[76 49 10 10  9  5  3  2]
330,2,"[10895, 7584, 7042]",0,2,70,100,[ 2. 10.  6. 33. 16.],[70 12 10  1  1]
331,2,"[10895, 7584, 7042]",1,2,35,100,[ 2. 11.  6. 16.  5. 37. 36.],[35 10  9  5  3  1  1]
332,2,"[10895, 7584, 7042]",2,2,64,100,[ 2.  6. 26. 22. 36. 31.],[64  7  5  5  3  3]
333,2,"[4198, 1619, 7102]",0,2,80,100,[ 2. 16. 11. 26. 35.],[80 13  9  8  1]
334,2,"[4198, 1619, 7102]",1,2,84,100,[ 2. 11. 16.  6. 27.],[84 13  9  6  1]
335,2,"[4198, 1619, 7102]",2,2,73,100,[ 2. 12. 21. 32. 26. 15. 16.  6. 36.],[73 18 16  6  6  6  4  4  2]
336,2,"[11853, 2634, 385]",0,2,64,100,[ 2.  6. 12. 16. 36. 38.],[64 14 12  7  3  1]
337,2,"[11853, 2634, 385]",1,2,21,100,[ 2. 26. 22. 12.  5.  6. 35. 25. 36. 16. 39.],[21 16 13 12 10  9  8  8  4  3  1]
338,2,"[11853, 2634, 385]",2,2,26,100,[ 2. 21. 16.  5.  6. 26. 36. 37.],[26 11  9  9  6  4  3  1]
339,2,"[1964, 3071, 1161]",0,2,27,100,[ 2.  6. 21.  5. 31. 26. 36. 39.],[27 11  7  7  4  4  2  1]
340,2,"[1964, 3071, 1161]",1,2,32,100,[ 2.  5. 36. 14.  6. 23. 39. 15.],[32 14 12  8  8  7  1  1]
341,2,"[1964, 3071, 1161]",2,2,73,100,[ 2.  6. 20. 36. 26. 16. 35. 12. 25.],[73 14 10  8  8  7  5  5  4]
342,2,"[7486, 1696, 1598]",0,2,49,100,[ 2.  6. 26. 14. 36. 38. 15.],[49 24 10  3  2  1  1]
343,2,"[7486, 1696, 1598]",1,2,56,100,[ 2. 10. 23. 16.  6. 36. 39. 35.],[56 44 12  6  3  2  1  1]
344,2,"[7486, 1696, 1598]",2,2,49,100,[ 2. 35. 16.  6.],[49  7  6  2]
345,2,"[4883, 9908, 11979]",0,2,50,100,[ 2. 22. 16. 26. 11. 39. 36. 35.],[50 19 11  5  4  1  1  1]
346,2,"[4883, 9908, 11979]",1,2,53,100,[ 2. 12. 26. 16.  6. 37. 30.],[53 13  3  3  2  1  1]
347,2,"[4883, 9908, 11979]",2,2,50,100,[ 2.  6. 30. 39. 29.],[50  6  3  1  1]
348,2,"[6797, 6604, 9543]",0,2,77,100,[ 2. 22.  6. 26. 37.],[77 11  6  3  1]
349,2,"[6797, 6604, 9543]",1,2,79,100,[ 2. 12. 24. 16.  6. 39. 25.],[79 13  7  5  5  1  1]
350,2,"[6797, 6604, 9543]",2,2,83,100,[ 2. 25. 32. 23.  6. 39. 36.],[83  9  4  4  3  1  1]
351,2,"[11941, 4636, 7170]",0,2,71,100,[ 2.  6. 32. 29. 38.],[71 15  3  3  1]
352,2,"[11941, 4636, 7170]",1,2,79,100,[ 2. 24.  6. 36. 25. 31.],[79 10  5  3  3  1]
353,2,"[11941, 4636, 7170]",2,2,39,100,[ 2. 22. 15.  5. 35. 36. 26. 39.  6.],[39 15 11 11  8  7  6  1  1]
354,2,"[1473, 4797, 7801]",0,2,34,100,[ 2. 13. 20. 35.  6. 33. 26.  5.],[34 31 24 11 11  9  8  5]
355,2,"[1473, 4797, 7801]",1,2,72,100,[ 2.  6. 15. 32. 16. 21. 26. 36.],[72 12 10  9  9  4  3  2]
356,2,"[1473, 4797, 7801]",2,2,42,100,[ 2.  6. 32.  5.],[42 11  8  4]
357,2,"[10551, 10684, 2623]",0,2,48,100,[ 2. 12. 16.  6. 36.],[48 43  8  8  2]
358,2,"[10551, 10684, 2623]",1,2,71,100,[ 2.  6. 21. 26.],[71 13  7  4]
359,2,"[10551, 10684, 2623]",2,2,69,100,[ 2. 16. 26. 22.  6. 36. 37.],[69 38  7  7  6  5  1]
360,2,"[1536, 7575, 5460]",0,2,48,100,[ 2. 35. 30. 21. 15.  6. 13. 37. 26.],[48  8  8  8  5  5  2  1  1]
361,2,"[1536, 7575, 5460]",1,2,20,100,[ 2. 15.  5. 35.  6. 24. 36. 16. 25.],[20 19 17 12 12 11 10  9  3]
362,2,"[1536, 7575, 5460]",2,2,49,100,[ 2. 14. 32.  6. 39. 36. 15.],[49  8  6  6  5  2  1]
363,2,"[10244, 9223, 11202]",0,2,65,100,[ 2. 36. 32. 29.],[65  4  1  1]
364,2,"[10244, 9223, 11202]",1,2,73,100,[ 2. 35. 11. 34. 16.  6.],[73 18 11  3  3  3]
365,2,"[10244, 9223, 11202]",2,2,77,100,[ 2. 25.  6. 36.],[77  9  6  2]
366,2,"[8560, 10543, 3974]",0,2,67,100,[ 2. 30. 14.  6. 29.],[67 13  2  2  1]
367,2,"[8560, 10543, 3974]",1,2,57,100,[ 2. 15. 25.  6. 36. 13. 31. 38.],[57  9  8  7  6  6  5  1]
368,2,"[8560, 10543, 3974]",2,2,28,100,[ 2.  6. 32. 19.  5. 36. 38.],[28 12  8  3  3  2  1]
369,2,"[10153, 3276, 892]",0,2,59,100,[ 2. 11.  6. 38. 16. 36. 29.],[59 17 12  2  2  1  1]
370,2,"[10153, 3276, 892]",1,2,26,100,[ 2.  5.  6. 20. 26. 35. 39.],[26 17 16 11 10  9  1]
371,2,"[10153, 3276, 892]",2,2,65,100,[ 2. 24. 35.  6. 25. 36. 38.],[65  8  7  6  5  2  1]
372,2,"[4955, 11574, 3282]",0,2,59,100,[ 2. 10.  6. 16. 30. 39.],[59  8  5  4  2  1]
373,2,"[4955, 11574, 3282]",1,2,49,100,[ 2. 12.  6. 26. 35. 16.],[49 19 14  7  4  4]
374,2,"[4955, 11574, 3282]",2,2,42,100,[ 2.  6. 39. 32.],[42 10  3  1]
375,2,"[2347, 10616, 6329]",0,2,30,100,[ 2.  6.  5. 20. 26. 16. 36.],[30 17 12  8  6  2  1]
376,2,"[2347, 10616, 6329]",1,2,64,100,[ 2.  6. 36. 38.],[64 19  3  1]
377,2,"[2347, 10616, 6329]",2,2,39,100,[ 2.  6. 21. 33.  5. 26. 37.],[39 10  8  7  6  4  1]
378,2,"[1922, 6416, 9148]",0,2,69,100,[ 2. 12. 21. 31. 16. 39. 36. 26.],[69 18  4  3  2  1  1  1]
379,2,"[1922, 6416, 9148]",1,2,69,100,[ 2.  6. 14. 31. 15. 38. 36. 29.],[69 15  7  4  4  1  1  1]
380,2,"[1922, 6416, 9148]",2,2,73,100,[ 2. 35. 36.  6.],[73 16  5  4]
381,2,"[11993, 691, 6481]",0,2,73,100,[ 2.  6. 16.],[73  7  5]
382,2,"[11993, 691, 6481]",1,2,40,100,[ 2. 34.  5. 21. 26.  6. 39.],[40 13  9  6  5  5  1]
383,2,"[11993, 691, 6481]",2,2,58,100,[2. 6.],[58  1]
384,2,"[3185, 8030, 10088]",0,2,76,100,[ 2.  6. 16. 26. 39.],[76 19  7  2  1]
385,2,"[3185, 8030, 10088]",1,2,28,100,[12.  2. 22.  6. 16.  5. 36. 26.],[43 28 25 12  5  5  4  2]
386,2,"[3185, 8030, 10088]",2,2,24,100,[ 2.  6.  5. 15. 35. 14. 26.],[24 15 15 13  9  6  5]
387,2,"[11660, 9778, 6027]",0,2,60,100,[ 2. 26. 17. 36.  6.],[60 16  4  2  1]
388,2,"[11660, 9778, 6027]",1,2,77,100,[ 2. 15.  6. 12. 31. 16. 36.],[77  8  6  4  3  2  1]
389,2,"[11660, 9778, 6027]",2,2,79,100,[ 2. 25. 23. 31.  6. 36.],[79 10  7  4  3  1]
390,2,"[2234, 284, 4640]",0,2,68,100,[ 2. 30.  6. 19.],[68 13  2  1]
391,2,"[2234, 284, 4640]",1,2,34,100,[ 2. 11.  6. 16.  5. 38. 32. 37.],[34 12  5  4  4  3  3  1]
392,2,"[2234, 284, 4640]",2,2,67,100,[ 2. 34.  6. 21. 26.],[67 20 14  6  3]
393,2,"[6292, 1387, 6122]",0,2,62,100,[ 2. 23.  6. 36.],[62 44  5  3]
394,2,"[6292, 1387, 6122]",1,2,72,100,[ 2.  6. 19. 36.],[72  4  2  1]
395,2,"[6292, 1387, 6122]",2,2,66,100,[ 2. 22.  6. 31. 16. 26. 36.],[66 12  7  5  4  3  1]
396,2,"[974, 1057, 2500]",0,2,73,100,[ 2.  6. 16. 36.],[73 14  7  1]
397,2,"[974, 1057, 2500]",1,2,56,100,[ 2. 26.  6. 32.],[56 10  4  2]
398,2,"[974, 1057, 2500]",2,2,58,100,[ 2. 22. 12. 26. 32. 16.  6. 36.],[58 37 17 10  6  4  2  1]
399,2,"[669, 2103, 2739]",0,2,57,100,[ 2.  6. 23. 16. 39. 38. 25.],[57  5  3  2  1  1  1]
400,2,"[669, 2103, 2739]",1,2,55,100,[ 2. 22. 26.  6. 36.],[55  8  6  3  1]
401,2,"[669, 2103, 2739]",2,2,42,100,[ 2.  6.  5. 32. 39.],[42 21  4  3  1]
402,2,"[1537, 4562, 10032]",0,2,27,100,[ 2.  6. 32.  5. 38. 19. 36.],[27 18 12  8  4  3  1]
403,2,"[1537, 4562, 10032]",1,2,37,100,[ 2.  6.  5. 39.],[37 14 10  1]
404,2,"[1537, 4562, 10032]",2,2,43,100,[ 2.  6. 14.  5. 36. 31. 26. 38.],[43 11  5  5  4  3  3  2]
405,2,"[11097, 2134, 11099]",0,2,80,100,[ 2. 15. 13. 36. 38.  6.],[80 11  5  2  1  1]
406,2,"[11097, 2134, 11099]",1,2,73,100,[ 2. 26. 21. 33.  6.],[73  5  4  2  1]
407,2,"[11097, 2134, 11099]",2,2,78,100,[ 2. 31. 10. 22. 36. 35. 26. 15. 37.  6.],[78 18 11  9  6  6  6  4  2  2]
408,2,"[2380, 1372, 10497]",0,2,74,100,[ 2. 26.  6. 32. 36.],[74  8  5  4  1]
409,2,"[2380, 1372, 10497]",1,2,58,100,[ 2. 26.  6. 38. 36.],[58 13 11  2  1]
410,2,"[2380, 1372, 10497]",2,2,65,100,[ 2. 12. 16. 36.  6.],[65 41  5  2  1]
411,2,"[7512, 6396, 4353]",0,2,82,100,[ 2. 26. 16. 11. 22.  6. 35.],[82 10 10  9  8  2  1]
412,2,"[7512, 6396, 4353]",1,2,70,100,[ 2.  6. 27. 36.],[70 17  3  1]
413,2,"[7512, 6396, 4353]",2,2,67,100,[ 2. 26. 36. 16. 12.],[67 45 10  8  5]
414,2,"[8345, 9604, 2863]",0,2,75,100,[ 2.  6. 14. 15.],[75  6  3  2]
415,2,"[8345, 9604, 2863]",1,2,81,100,[ 2. 26. 22. 19.  6. 36.],[81  5  2  2  2  1]
416,2,"[8345, 9604, 2863]",2,2,76,100,[ 2. 22. 35. 26. 38.],[76 12  8  5  1]
417,2,"[4844, 6838, 5618]",0,2,66,100,[ 2.  6. 33. 16. 39. 29.],[66 19 10  6  1  1]
418,2,"[4844, 6838, 5618]",1,2,51,100,[ 2. 11. 33. 26. 21. 16. 35.],[51 17 13  6  6  6  3]
419,2,"[4844, 6838, 5618]",2,2,38,100,[ 2.  6. 19.  5. 36. 32.],[38 16  5  5  1  1]
420,2,"[7157, 4310, 9763]",0,2,37,100,[ 2.  6.  5. 26. 35. 21. 11. 16. 30.],[37 17 14  9  7  6  5  4  1]
421,2,"[7157, 4310, 9763]",1,2,73,100,[ 2. 16. 26. 21. 35.  6.],[73 15 12  6  1  1]
422,2,"[7157, 4310, 9763]",2,2,64,100,[ 2. 12. 16. 15.  6. 38. 29.],[64 22  6  6  4  1  1]
423,2,"[4661, 3909, 8799]",0,2,39,100,[ 2.  6. 26. 22. 15. 36. 13.  5. 39.],[39 12  7  7  7  6  4  3  1]
424,2,"[4661, 3909, 8799]",1,2,54,100,[ 2.  6. 26. 21. 36. 37.],[54 10  8  5  2  1]
425,2,"[4661, 3909, 8799]",2,2,32,100,[ 2. 36. 25. 11.  6.  5. 16. 23.],[32 11 11 11  8  8  6  4]
426,2,"[2309, 8908, 10655]",0,2,27,100,[ 2. 29. 30.  6.  5.],[27 23  8  7  1]
427,2,"[2309, 8908, 10655]",1,2,54,100,[ 2. 20. 32. 26. 36.],[54 25 11  5  1]
428,2,"[2309, 8908, 10655]",2,2,68,100,[ 2.  6. 11. 16. 26. 36.],[68 12 10  7  3  1]
429,2,"[2371, 4775, 1965]",0,2,53,100,[ 2. 25. 10. 15. 36.  6. 26. 21. 16.],[53 24 16 11  9  6  5  5  1]
430,2,"[2371, 4775, 1965]",1,2,27,100,[26.  2. 16. 32. 36. 12. 38. 15.  6.  5.],[46 27 12  8  7  6  4  4  4  2]
431,2,"[2371, 4775, 1965]",2,2,55,100,[ 2.  6. 16. 11. 36.],[55 11  7  6  5]
432,2,"[9446, 7663, 8113]",0,2,31,100,[ 2. 25. 16.  6.  5. 37. 39. 11.],[31 12  9  9  4  2  1  1]
433,2,"[9446, 7663, 8113]",1,2,60,100,[ 2. 12. 22. 26. 16. 30.  6.],[60 43 10  5  5  2  1]
434,2,"[9446, 7663, 8113]",2,2,70,100,[ 2.  6. 30. 38. 29.],[70 11  3  1  1]
435,2,"[6202, 11357, 9739]",0,2,66,100,[ 2. 16. 11.  6. 32. 27. 36.],[66 11  6  5  4  2  1]
436,2,"[6202, 11357, 9739]",1,2,62,100,[ 2.  6. 16. 30.],[62 20  4  3]
437,2,"[6202, 11357, 9739]",2,2,60,100,[ 2. 26.  6. 21. 35. 30. 16.],[60  8  8  4  3  1  1]
438,2,"[678, 9104, 1785]",0,2,76,100,[ 2.  6. 26. 16. 37. 32.],[76 16  6  5  1  1]
439,2,"[678, 9104, 1785]",1,2,37,100,[ 2. 32.  6.  5.],[37 16  5  1]
440,2,"[678, 9104, 1785]",2,2,59,100,[ 2. 30.  6. 37.],[59  2  2  1]
441,2,"[3522, 1314, 9219]",0,2,44,100,[ 2. 33. 15.  5.  6. 29. 38.],[44 15 12  7  5  2  1]
442,2,"[3522, 1314, 9219]",1,2,57,100,[ 2. 15. 35. 24. 25. 16. 30. 11.  6.],[57 43  8  6  5  5  4  4  4]
443,2,"[3522, 1314, 9219]",2,2,66,100,[ 2.  6. 29.],[66 24 18]
444,2,"[4975, 8225, 11682]",0,2,18,100,[ 2.  5. 23. 32. 16. 12. 36.  6. 25.],[18 14 12 10 10  9  8  4  3]
445,2,"[4975, 8225, 11682]",1,2,48,100,[ 2. 25. 21. 36. 16. 11. 35. 26.  6.],[48 43  7  6  6  6  5  5  5]
446,2,"[4975, 8225, 11682]",2,2,46,100,[ 2. 36. 26. 20.  6. 37.],[46 13 12 11  5  2]
447,2,"[5185, 7167, 6233]",0,2,78,100,[ 2. 19. 32.  6. 38. 27.],[78  5  3  3  1  1]
448,2,"[5185, 7167, 6233]",1,2,68,100,[ 2. 30. 14.  6. 37.],[68  9  6  4  1]
449,2,"[5185, 7167, 6233]",2,2,74,100,[ 2. 16.  6. 36.],[74  7  6  1]
450,3,"[10270, 394, 7232]",0,2,62,100,[ 3. 36. 21. 11. 16. 26. 39. 37.  5.],[62  7  7  7  6  4  1  1  1]
451,3,"[10270, 394, 7232]",1,2,0,100,[36.],[1]
452,3,"[10270, 394, 7232]",2,2,66,100,[ 3. 31. 19. 38. 36.],[66  5  3  2  2]
453,3,"[4666, 2174, 3694]",0,2,79,100,[ 3. 32. 17. 36. 38.],[79 19  4  3  1]
454,3,"[4666, 2174, 3694]",1,2,80,100,[ 3. 16. 33. 35. 38.],[80  7  5  4  1]
455,3,"[4666, 2174, 3694]",2,2,63,100,[ 3. 15. 30. 10. 16.  5.],[63 36 15 10  5  2]
456,3,"[6836, 7736, 11491]",0,2,0,100,[36.],[1]
457,3,"[6836, 7736, 11491]",1,2,77,100,[ 3. 33. 16. 21. 35. 26. 39.],[77 16 14  8  7  6  1]
458,3,"[6836, 7736, 11491]",2,2,0,100,[30. 15. 14. 29.],[10  3  2  1]
459,3,"[1535, 2872, 9682]",0,2,79,100,[ 3. 15. 25. 32. 11. 36. 16. 38.],[79 39 35 19  6  5  3  1]
460,3,"[1535, 2872, 9682]",1,2,67,100,[ 3. 36. 31.],[67  2  2]
461,3,"[1535, 2872, 9682]",2,2,0,100,[26. 16. 35. 21. 11.],[8 8 7 6 6]
